initial_FB,initial_BM,id,#FB,#BM,day,exp,FB_type,collagen,plate,change_medium,strain,outlier,medium
1000,100000,1000_100000,55,1770.0,7,43,nmf,1,6,0,balb,0,dmem10
300,100000,300_100000,72,1265.0,7,43,nmf,1,6,0,balb,0,dmem10
100,100000,100_100000,14,1316.0,7,43,nmf,1,6,0,balb,0,dmem10
100,300,100_300,2,18.0,7,43,nmf,1,6,0,balb,0,dmem10
300,300,300_300,14,14.0,7,43,nmf,1,6,0,balb,0,dmem10
10000,10000,10000_10000,90,160.0,7,43,nmf,1,6,0,balb,0,dmem10
0,100000,0_100000,0,100000.0,0,43,nmf,1,6,0,balb,0,dmem10
0,100000,0_100000,0,100000.0,0,44,nmf,1,6,0,balb,0,dmem10
300,0,300_0,300,0.0,0,43,nmf,1,6,0,balb,0,dmem10
0,300,0_300,0,300.0,0,43,nmf,1,6,0,balb,0,dmem10
0,300,0_300,0,300.0,0,44,nmf,1,6,0,balb,0,dmem10
1000,0,1000_0,1000,0.0,0,43,nmf,1,6,0,balb,0,dmem10
1000,100000,1000_100000,1000,100000.0,0,43,nmf,1,6,0,balb,0,dmem10
300,100000,300_100000,300,100000.0,0,43,nmf,1,6,0,balb,0,dmem10
100,100000,100_100000,100,100000.0,0,43,nmf,1,6,0,balb,0,dmem10
100,300,100_300,100,300.0,0,43,nmf,1,6,0,balb,0,dmem10
300,300,300_300,300,300.0,0,43,nmf,1,6,0,balb,0,dmem10
10000,10000,10000_10000,10000,10000.0,0,43,nmf,1,6,0,balb,0,dmem10
100000,0,100000_0,3814,0.0,3,39,lung,1,96,0,balb,0,dmem10
100000,100,100000_100,1947,36.0,3,39,lung,1,96,0,balb,0,dmem10
100000,1000,100000_1000,4342,972.0,3,39,lung,1,96,0,balb,0,dmem10
100000,10000,100000_10000,3255,4113.0,3,39,lung,1,96,0,balb,0,dmem10
100000,100000,100000_100000,3249,5462.0,3,39,lung,1,96,0,balb,0,dmem10
10000,0,10000_0,338,0.0,3,39,lung,1,96,0,balb,0,dmem10
10000,100,10000_100,699,46.0,3,39,lung,1,96,0,balb,0,dmem10
10000,1000,10000_1000,873,527.0,3,39,lung,1,96,0,balb,0,dmem10
10000,10000,10000_10000,1068,2257.0,3,39,lung,1,96,0,balb,0,dmem10
10000,100000,10000_100000,3102,614.0,3,39,lung,1,96,0,balb,0,dmem10
1000,0,1000_0,52,0.0,3,39,lung,1,96,0,balb,0,dmem10
1000,100,1000_100,94,25.0,3,39,lung,1,96,0,balb,0,dmem10
1000,1000,1000_1000,64,258.0,3,39,lung,1,96,0,balb,0,dmem10
1000,10000,1000_10000,659,852.0,3,39,lung,1,96,0,balb,0,dmem10
1000,100000,1000_100000,776,337.0,3,39,lung,1,96,0,balb,0,dmem10
100,0,100_0,11,0.0,3,39,lung,1,96,0,balb,0,dmem10
100,100,100_100,4,12.0,3,39,lung,1,96,0,balb,0,dmem10
100,1000,100_1000,18,80.0,3,39,lung,1,96,0,balb,0,dmem10
100,10000,100_10000,39,268.0,3,39,lung,1,96,0,balb,0,dmem10
100,100000,100_100000,49,245.0,3,39,lung,1,96,0,balb,0,dmem10
0,100,0_100,0,3.0,3,39,lung,1,96,0,balb,0,dmem10
0,1000,0_1000,0,7.0,3,39,lung,1,96,0,balb,0,dmem10
0,10000,0_10000,0,238.0,3,39,lung,1,96,0,balb,0,dmem10
0,100000,0_100000,0,488.0,3,39,lung,1,96,0,balb,0,dmem10
100000,0,100000_0,4431,0.0,7,39,lung,1,96,0,balb,0,dmem10
100000,100,100000_100,8090,762.0,7,39,lung,1,96,0,balb,0,dmem10
100000,1000,100000_1000,5086,1609.0,7,39,lung,1,96,0,balb,0,dmem10
100000,10000,100000_10000,2648,3686.0,7,39,lung,1,96,0,balb,0,dmem10
100000,100000,100000_100000,1018,3760.0,7,39,lung,1,96,0,balb,0,dmem10
10000,0,10000_0,904,0.0,7,39,lung,1,96,0,balb,0,dmem10
10000,100,10000_100,2518,367.0,7,39,lung,1,96,0,balb,0,dmem10
10000,1000,10000_1000,4525,1957.0,7,39,lung,1,96,0,balb,0,dmem10
10000,10000,10000_10000,3579,3041.0,7,39,lung,1,96,0,balb,0,dmem10
10000,100000,10000_100000,2607,736.0,7,39,lung,1,96,0,balb,0,dmem10
1000,0,1000_0,115,0.0,7,39,lung,1,96,0,balb,0,dmem10
1000,100,1000_100,363,99.0,7,39,lung,1,96,0,balb,0,dmem10
1000,1000,1000_1000,569,977.0,7,39,lung,1,96,0,balb,0,dmem10
1000,10000,1000_10000,2126,829.0,7,39,lung,1,96,0,balb,0,dmem10
1000,100000,1000_100000,1760,558.0,7,39,lung,1,96,0,balb,0,dmem10
100,0,100_0,1,0.0,7,39,lung,1,96,0,balb,0,dmem10
100,100,100_100,7,2.0,7,39,lung,1,96,0,balb,0,dmem10
100,1000,100_1000,27,131.0,7,39,lung,1,96,0,balb,0,dmem10
100,10000,100_10000,217,596.0,7,39,lung,1,96,0,balb,0,dmem10
100,100000,100_100000,566,550.0,7,39,lung,1,96,0,balb,0,dmem10
0,100,0_100,0,1.0,7,39,lung,1,96,0,balb,0,dmem10
0,1000,0_1000,0,2.0,7,39,lung,1,96,0,balb,0,dmem10
0,10000,0_10000,0,58.0,7,39,lung,1,96,0,balb,0,dmem10
0,100000,0_100000,0,229.0,7,39,lung,1,96,0,balb,0,dmem10
100000,0,100000_0,100000,0.0,0,39,lung,1,96,0,balb,0,dmem10
100000,100,100000_100,100000,100.0,0,39,lung,1,96,0,balb,0,dmem10
100000,1000,100000_1000,100000,1000.0,0,39,lung,1,96,0,balb,0,dmem10
100000,10000,100000_10000,100000,10000.0,0,39,lung,1,96,0,balb,0,dmem10
100000,100000,100000_100000,100000,100000.0,0,39,lung,1,96,0,balb,0,dmem10
10000,0,10000_0,10000,0.0,0,39,lung,1,96,0,balb,0,dmem10
10000,100,10000_100,10000,100.0,0,39,lung,1,96,0,balb,0,dmem10
10000,1000,10000_1000,10000,1000.0,0,39,lung,1,96,0,balb,0,dmem10
10000,10000,10000_10000,10000,10000.0,0,39,lung,1,96,0,balb,0,dmem10
10000,100000,10000_100000,10000,100000.0,0,39,lung,1,96,0,balb,0,dmem10
1000,0,1000_0,1000,0.0,0,39,lung,1,96,0,balb,0,dmem10
1000,100,1000_100,1000,100.0,0,39,lung,1,96,0,balb,0,dmem10
1000,1000,1000_1000,1000,1000.0,0,39,lung,1,96,0,balb,0,dmem10
1000,10000,1000_10000,1000,10000.0,0,39,lung,1,96,0,balb,0,dmem10
1000,100000,1000_100000,1000,100000.0,0,39,lung,1,96,0,balb,0,dmem10
100,0,100_0,100,0.0,0,39,lung,1,96,0,balb,0,dmem10
100,100,100_100,100,100.0,0,39,lung,1,96,0,balb,0,dmem10
100,1000,100_1000,100,1000.0,0,39,lung,1,96,0,balb,0,dmem10
100,10000,100_10000,100,10000.0,0,39,lung,1,96,0,balb,0,dmem10
100,100000,100_100000,100,100000.0,0,39,lung,1,96,0,balb,0,dmem10
0,100,0_100,0,100.0,0,39,lung,1,96,0,balb,0,dmem10
0,1000,0_1000,0,1000.0,0,39,lung,1,96,0,balb,0,dmem10
0,10000,0_10000,0,10000.0,0,39,lung,1,96,0,balb,0,dmem10
0,100000,0_100000,0,100000.0,0,39,lung,1,96,0,balb,0,dmem10
100000,0,100000_0,5673,0.0,3,40,lung,1,96,0,balb,0,dmem10
100000,100,100000_100,5126,738.0,3,40,lung,1,96,0,balb,0,dmem10
100000,1000,100000_1000,5285,1.0,3,40,lung,1,96,0,balb,1,dmem10
100000,10000,100000_10000,3626,2586.0,3,40,lung,1,96,0,balb,0,dmem10
100000,100000,100000_100000,3128,1648.0,3,40,lung,1,96,0,balb,0,dmem10
1000,0,1000_0,36,0.0,3,40,lung,1,96,0,balb,0,dmem10
1000,100,1000_100,43,12.0,3,40,lung,1,96,0,balb,0,dmem10
1000,1000,1000_1000,79,134.0,3,40,lung,1,96,0,balb,0,dmem10
1000,10000,1000_10000,211,641.0,3,40,lung,1,96,0,balb,0,dmem10
1000,100000,1000_100000,725,476.0,3,40,lung,1,96,0,balb,0,dmem10
100,0,100_0,4,0.0,3,40,lung,1,96,0,balb,0,dmem10
100,100,100_100,3,4.0,3,40,lung,1,96,0,balb,0,dmem10
100,1000,100_1000,5,45.0,3,40,lung,1,96,0,balb,0,dmem10
100,10000,100_10000,13,50.0,3,40,lung,1,96,0,balb,0,dmem10
100,100000,100_100000,49,258.0,3,40,lung,1,96,0,balb,0,dmem10
100000,0,100000_0,10647,0.0,7,40,lung,1,96,0,balb,0,dmem10
100000,100,100000_100,1331,2091.0,7,40,lung,1,96,0,balb,0,dmem10
100000,1000,100000_1000,8207,9608.0,7,40,lung,1,96,0,balb,0,dmem10
100000,10000,100000_10000,2109,14020.0,7,40,lung,1,96,0,balb,0,dmem10
100000,100000,100000_100000,8047,10581.0,7,40,lung,1,96,0,balb,0,dmem10
1000,0,1000_0,99,0.0,7,40,lung,1,96,0,balb,0,dmem10
1000,100,1000_100,261,6.0,7,40,lung,1,96,0,balb,0,dmem10
1000,1000,1000_1000,95,470.0,7,40,lung,1,96,0,balb,0,dmem10
1000,10000,1000_10000,304,1146.0,7,40,lung,1,96,0,balb,0,dmem10
1000,100000,1000_100000,1635,889.0,7,40,lung,1,96,0,balb,0,dmem10
100,0,100_0,9,0.0,7,40,lung,1,96,0,balb,0,dmem10
100,100,100_100,5,2.0,7,40,lung,1,96,0,balb,0,dmem10
100,1000,100_1000,10,41.0,7,40,lung,1,96,0,balb,0,dmem10
100,10000,100_10000,9,59.0,7,40,lung,1,96,0,balb,0,dmem10
100,100000,100_100000,168,294.0,7,40,lung,1,96,0,balb,0,dmem10
100000,0,100000_0,100000,0.0,0,40,lung,1,96,0,balb,0,dmem10
100000,100,100000_100,100000,100.0,0,40,lung,1,96,0,balb,0,dmem10
100000,1000,100000_1000,100000,1000.0,0,40,lung,1,96,0,balb,0,dmem10
100000,10000,100000_10000,100000,10000.0,0,40,lung,1,96,0,balb,0,dmem10
100000,100000,100000_100000,100000,100000.0,0,40,lung,1,96,0,balb,0,dmem10
1000,0,1000_0,1000,0.0,0,40,lung,1,96,0,balb,0,dmem10
1000,100,1000_100,1000,100.0,0,40,lung,1,96,0,balb,0,dmem10
1000,1000,1000_1000,1000,1000.0,0,40,lung,1,96,0,balb,0,dmem10
1000,10000,1000_10000,1000,10000.0,0,40,lung,1,96,0,balb,0,dmem10
1000,100000,1000_100000,1000,100000.0,0,40,lung,1,96,0,balb,0,dmem10
100,0,100_0,100,0.0,0,40,lung,1,96,0,balb,0,dmem10
100,100,100_100,100,100.0,0,40,lung,1,96,0,balb,0,dmem10
100,1000,100_1000,100,1000.0,0,40,lung,1,96,0,balb,0,dmem10
100,10000,100_10000,100,10000.0,0,40,lung,1,96,0,balb,0,dmem10
100,100000,100_100000,100,100000.0,0,40,lung,1,96,0,balb,0,dmem10
300,0,300_0,12,0.0,3,52,fat,1,6,0,balb,0,dmem10
300,0,300_0,20,0.0,3,53,lung,1,6,0,balb,0,dmem10
